
None,None,None,None,22:38:47, 29/04/2024,PresentNone
None,None,None,None,22:38:47, 29/04/2024,PresentNone
None,None,None,None,22:38:47, 29/04/2024,PresentNone
None,None,None,None,22:38:47, 29/04/2024,PresentNone
None,None,None,None,22:38:47, 29/04/2024,PresentNone
None,None,None,None,22:38:47, 29/04/2024,PresentNone
None,None,None,None,22:38:47, 29/04/2024,PresentNone
None,None,None,None,22:38:47, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:48, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:49, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:50, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:51, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:52, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:53, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:54, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:55, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:56, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:57, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:58, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:38:59, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:00, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:01, 29/04/2024,PresentNone
None,None,None,None,22:39:02, 29/04/2024,PresentNone
None,None,None,None,22:39:02, 29/04/2024,PresentNone
None,None,None,None,22:39:02, 29/04/2024,PresentNone
None,None,None,None,22:39:02, 29/04/2024,PresentNone
None,None,None,None,22:39:02, 29/04/2024,PresentNone
None,None,None,None,22:39:02, 29/04/2024,PresentNone
None,None,None,None,22:39:02, 29/04/2024,PresentNone
None,None,None,None,22:39:02, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:03, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:04, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:05, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:06, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:07, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:08, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:09, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:10, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:11, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:12, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:13, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:14, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:15, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:16, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:17, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:18, 29/04/2024,PresentNone
None,None,None,None,22:39:19, 29/04/2024,PresentNone
None,None,None,None,22:39:19, 29/04/2024,PresentNone
None,None,None,None,22:39:19, 29/04/2024,PresentNone
None,None,None,None,22:39:19, 29/04/2024,PresentNone
None,None,None,None,22:39:19, 29/04/2024,PresentNone
None,None,None,None,22:39:19, 29/04/2024,PresentNone
None,None,None,None,22:39:19, 29/04/2024,PresentNone
None,None,None,None,22:39:19, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:20, 29/04/2024,PresentNone
None,None,None,None,22:39:21, 29/04/2024,PresentNone
None,None,None,None,22:39:21, 29/04/2024,PresentNone
None,None,None,None,22:39:21, 29/04/2024,PresentNone
None,None,None,None,22:39:21, 29/04/2024,PresentNone
None,None,None,None,22:39:21, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:22, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:23, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:24, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:25, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:26, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:27, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:28, 29/04/2024,PresentNone
None,None,None,None,22:39:29, 29/04/2024,PresentNone
None,None,None,None,22:39:29, 29/04/2024,PresentNone
None,None,None,None,22:39:29, 29/04/2024,PresentNone
None,None,None,None,22:39:29, 29/04/2024,PresentNone
